Instance,OrderNo,ParentOrderNo,RootParentOrderNo,CreateDate,DeleteDate,AccID,AccCode,BuySell,Side,OrderSide,SecID,SecCode,Exchange,Destination,Quantity,PriceMultiplier,Price,Value,ValueMultiplier,DoneVolume,DoneValue,Currency,OrderType,PriceInstruction,TimeInForce,Lifetime,ClientOrderID,SecondaryClientOrderID,DestOrderNo,ExtDestOrderNo,DestUserID,OrderGiver,OrderTakerUserCode,IntermediaryID,OriginOfOrder,OrderCapacity,DirectedWholesale,ExecutionVenue,ExecutionInstructionsRaw
BURGERKING,72373540,12062729,276284384,2024-02-01 15:44:37.318263652,2024-02-01 11:47:50.687737547,2,NOEL,S,2,Buy,769719301,SIG,ASX,CXA,4573,0.01,44.411102686782165,742470.4981986783,0.01,1271,1038555,AUD,3,Market On Close,39,Fill Or Kill,0.019359455274379656,0.42846080101205253,2867919774701589906,27Y19YXOG7UD,2698,robtest,admin@ROBBOTEST,111813.83161945024,34976,Agency,N,0.7691836462275186,"IOAR(NOEL), IOCA(Agency), IAIN(12345)"
BURGERKING,72370368,56939448,421808439,2024-02-01 11:35:45.305861172,2024-02-01 14:59:42.177235447,46,UNKNOWN,B,2,Buy,848645995,JBH,AXW,ASX,6004,0.01,53.885267764397405,908346.6602356839,0.01,15279,759584,AUD,2,Market On Close,21,Good Till Cancel,0.561499388254305,0.8227086271411849,7060286841939988847,27Y19YXOGV56,2152,robbotest,admin@ROBBOTEST,86228.62554369427,39,Principal,N,0.04843930439105548,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72374503,19758950,140752036,2024-02-01 15:15:26.668533706,2024-02-01 13:12:25.717943588,164,ROBBO,B,1,Buy,500185767,JBH,ASX,CXA,13038,0.01,103.4101414020363,1135903.1696953843,0.01,5519,1151386,AUD,2,Limit,50,Good Till Time,0.5119556816678009,0.995287394426604,2045328747182303378,17Y19YXOGMGI,3481,robtest,admin@IRETEST,40909.27521873498,TESTINGACC,Principal,N,0.26258487729815083,"IOCA(Principal), IADW(N)"
BURGERKING,72372978,52855660,140087708,2024-02-01 14:03:16.630126025,2024-02-01 16:21:08.494498899,120,UNKNOWN,S,3,Buy,763305165,PEN,AXW,CXA,5627,0.01,23.197372276921644,758307.9898783132,0.01,13084,246385,AUD,2,Limit,6,Good Till Time,0.3494874400490231,0.4331034698454006,6218264689362574116,6C824B04:0001A319,1984,robtest,admin@ROBBOTEST,92399.87842758858,TESTINGACC,Principal,N,0.40978725375801384,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72369955,43515776,556318544,2024-02-01 15:52:52.600120024,2024-02-01 12:05:55.787157431,15,ROBBO,S,3,Long Sell,261086106,PEN,ASX,CXA,4139,0.01,41.41352657241427,172498.32535467224,0.01,1032,161553,AUD,4,Limit,19,Fill And Kill,0.08826810138116226,0.959678561145532,2359388650107009032,17Y19YXOID3O,3806,robbotest,admin@IRETEST,97707.48808698838,34976,Principal,N,0.05910643284544115,"IOAR(NOEL), IOCA(Agency), IAIN(12345)"
BURGERKING,72370457,68531935,444606220,2024-02-01 13:45:03.087017403,2024-02-01 13:54:12.904180836,171,ZM,B,3,Buy,703168063,JBH,ASX,CXA,8885,0.01,44.18379914634826,1146793.9960976937,0.01,7015,582280,AUD,4,Limit,3,Good Till Cancel,0.6788089774033883,0.4377302123048289,4154358750581932984,27Y19YXOG7UA,4720,robtest,admin@ROBBOTEST,88301.68028451316,39,Agency,N,0.5150786266787505,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72371607,16976752,572004113,2024-02-01 17:40:50.494498899,2024-02-01 20:10:37.799559911,151,UNKNOWN,S,4,Short Sell,68772202,CBA,ASX,CXA,12589,0.01,27.40290208884686,1182611.6801536547,0.01,4920,743611,AUD,2,Market On Close,59,End of Day,0.13328878728600946,0.7419622932811133,535313660938352291,27Y19YXOG7UB,5366,robtest,admin@IRETEST,28184.624400695837,HK,Principal,N,0.7856789653317886,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72374649,45030944,631326254,2024-02-01 16:13:03.833966793,2024-02-01 14:02:24.905781156,131,NOEL,B,2,Buy,902951297,PEN,AXW,CXA,15827,0.01,101.12983565707658,635735.7887213742,0.01,1485,445569,AUD,2,Market On Close,9,Fill Or Kill,0.8607526747736677,0.9736676073885986,339611462159297584,17Y19YXOID1C,288,robbotest,admin@IRETEST,75515.62676389876,ROBTESTING,Principal,N,0.724327263789932,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72370721,24443559,173460528,2024-02-01 14:39:19.197439487,2024-02-01 16:50:27.568713742,197,ROBBO,S,2,Short Sell,681751314,SIG,AXW,CXA,2348,0.01,77.67059138917186,994771.5561772637,0.01,3397,45926,AUD,4,Market On Close,15,Fill And Kill,0.6441052790947439,0.4961083148370242,3938942800005371057,27Y19YXOG7UB,4105,robtest,admin@ROBBOTEST,88923.70541395749,HK,Principal,N,0.0023978847835813832,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72375044,68036343,245500139,2024-02-01 12:31:39.491898379,2024-02-01 14:32:10.938987797,47,UNKNOWN,B,4,Short Sell,1145138968,SIG,AXW,ASX,2750,0.01,45.49363237278623,965832.7141045696,0.01,7047,602434,AUD,2,Market On Close,13,Good Till Time,0.9539216869156817,0.663323288508259,1024121009393720550,27Y19YXOGV56,930,robtest,admin@IRETEST,96776.6192568042,NOEL,Principal,N,0.1843418436085965,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72374435,41843999,555206282,2024-02-01 12:26:40.361272254,2024-02-01 19:07:16.581716343,63,UNKNOWN,B,4,Long Sell,378609967,SIG,AXW,CXA,10201,0.01,34.36532220650071,117241.9837449746,0.01,11710,1327080,AUD,3,Market On Close,7,Good Till Time,0.4109712453718313,0.6922789914565597,3075145642013050255,27Y19YXOGV80,5140,robbotest,admin@ROBBOTEST,42040.46982437397,TESTINGACC,Principal,N,0.9657094258795378,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72370512,631914,270768772,2024-02-01 14:06:08.262452490,2024-02-01 19:37:29.573914782,34,ZM,B,3,Buy,29434347,BHP,ASX,CXA,6414,0.01,109.21024670900056,672113.1497230633,0.01,8401,1059997,AUD,3,Limit,0,Fill And Kill,0.9378488646764255,0.8484261099709921,6954836651031270035,27Y19YXOG7UD,2157,robtest,admin@ROBBOTEST,72088.19358951255,TESTINGACC,Agency,N,0.8811477995115388,"IOCA(Principal), IADW(N)"
BURGERKING,72371257,71199578,346410027,2024-02-01 16:22:13.057411482,2024-02-01 20:23:12.651330266,133,UNKNOWN,S,2,Short Sell,1144864773,ACDC,AXW,ASX,12839,0.01,59.653897160349494,825454.4329880768,0.01,5328,869326,AUD,3,Limit,59,Good Till Cancel,0.5819303423978719,0.0988051179336723,3311797022437406774,17Y19YXOID1C,297,robbotest,admin@IRETEST,98886.66684175143,34976,Principal,N,0.7874553602085956,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72370665,50113189,635587888,2024-02-01 17:12:14.171234246,2024-02-01 16:47:59.294258851,36,ROBBO,S,4,Long Sell,166833844,CBA,AXW,ASX,2681,0.01,114.39111327432427,1253895.1785946381,0.01,180,1205332,AUD,4,Market On Close,7,End of Day,0.324609673575435,0.7374087229657014,6947950552391354807,27Y19YXOG7UA,4971,robtest,admin@ROBBOTEST,63972.92641927048,34976,Principal,N,0.20654153152549626,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72372295,48843162,695822890,2024-02-01 16:03:25.187837567,2024-02-01 14:18:08.470494098,38,UNKNOWN,S,4,Short Sell,352108458,CBA,ASX,ASX,5861,0.01,106.94592577876597,237337.2249504365,0.01,1509,5940,AUD,2,Limit,51,Good Till Cancel,0.3547442959087789,0.9305740046802075,342564504566142693,17Y19YXOGMGU,1994,robtest,admin@IRETEST,75419.78836996394,TESTINGACC,Principal,N,0.3823796930576081,"IOAR(NOEL), IOCA(Agency), IAIN(12345)"
BURGERKING,72372894,70298007,325830794,2024-02-01 11:51:46.446889377,2024-02-01 17:58:11.636727345,179,UNKNOWN,S,1,Buy,22423252,NXT,AXW,CXA,4780,0.01,0.4143652759564137,856289.2264230787,0.01,5895,858665,AUD,4,Limit,6,Fill And Kill,0.9649222279542439,0.2502257479290423,417417547978911737,17Y19YXOGMGI,4601,robbotest,admin@ROBBOTEST,31539.468467494007,ROBTESTING,Principal,N,0.8941928075763799,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72372316,5940072,302447963,2024-02-01 11:58:33.460692138,2024-02-01 14:44:39.051010202,16,ROBBO,S,1,Buy,1026876520,JBH,ASX,CXA,14533,0.01,70.0429777046852,1132820.3829096286,0.01,1675,1093012,AUD,4,Market On Close,47,Good Till Cancel,0.7481637089666193,0.19239912258812097,7301942341203430741,27Y19YXOGV56,897,robtest,admin@ROBBOTEST,117067.19290877657,34976,Principal,N,0.9919668644824132,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72373367,54509350,337369211,2024-02-01 14:08:05.953190638,2024-02-01 17:19:12.944188837,36,NOEL,S,2,Buy,33729427,PEN,ASX,CXA,9512,0.01,54.41495181381181,954453.228239224,0.01,14939,315470,AUD,4,Limit,58,Good Till Cancel,0.24377944668812435,0.07912440616559802,6289716311256159529,17Y19YXOGMFW,4823,robtest,admin@IRETEST,94850.25686155121,TESTINGACC,Principal,N,0.21670583883240835,"IADW(N), IOCA(Agency), IAOR(HK)"
BURGERKING,72371979,14010385,283982936,2024-02-01 18:07:29.127025405,2024-02-01 16:53:22.802160432,148,ZM,B,1,Long Sell,528958553,NXT,ASX,ASX,12308,0.01,71.13899764865904,1007184.9090587678,0.01,14245,16541,AUD,3,Limit,15,Fill Or Kill,0.7428819853752617,0.48005456841150496,6616010815038190217,27Y19YXOGV80,1680,robtest,admin@IRETEST,116372.07743859748,TESTINGACC,Agency,N,0.2643185652054272,"IOCA(Principal), IADW(N)"
BURGERKING,72371075,57990450,320455816,2024-02-01 17:42:48.185237047,2024-02-01 17:50:53.553110622,162,ROBBO,S,1,Short Sell,67319069,SIG,AXW,CXA,9351,0.01,6.500578415228785,533006.4495260951,0.01,7035,372267,AUD,2,Limit,59,End of Day,0.09305280362698987,0.883895822835334,1076294432395317456,6C824B04:0001A2B9,2915,robtest,admin@IRETEST,78859.64482954824,NOEL,Agency,N,0.4854819588182997,"IADW(N), IOCA(Agency), IAOR(HK)"
BURGERKING,72372062,7603029,206407337,2024-02-01 14:47:54.094418883,2024-02-01 20:15:00.649729945,24,ZM,S,4,Long Sell,948217909,BHP,AXW,CXA,624,0.01,23.057584750292822,943627.337219194,0.01,12926,642573,AUD,4,Market On Close,33,Fill And Kill,0.3282897951901498,0.17122329151671023,7454545774060854144,17Y19YXOGMGU,3889,robtest,admin@ROBBOTEST,64038.27440055531,NOEL,Agency,N,0.1002217602018537,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72375274,29023500,660226478,2024-02-01 13:14:53.591918383,2024-02-01 13:31:38.214842968,64,ROBBO,B,3,Long Sell,111519887,IRE,ASX,CXA,9985,0.01,110.29430042812955,443777.45754779095,0.01,12091,30703,AUD,2,Limit,58,Fill And Kill,0.3579556094857491,0.8942205217438368,5831385291298274933,27Y19YXOG7UF,4773,robtest,admin@ROBBOTEST,118562.41523144227,TESTINGACC,Agency,N,0.531419225147402,"IOAR(NOEL), IOCA(Agency), IAIN(12345)"
BURGERKING,72374439,16799064,343308381,2024-02-01 14:17:00.465293058,2024-02-01 16:58:59.789557911,128,NOEL,S,1,Long Sell,335648715,JBH,ASX,CXA,570,0.01,7.4791626391262955,719482.5458738776,0.01,2534,41582,AUD,3,Market On Close,5,Good Till Cancel,0.9269917523710965,0.01799389632211179,3900432081020814278,27Y19YXOG7UA,1313,robtest,admin@ROBBOTEST,121547.54201337809,TESTINGACC,Principal,N,0.5702233923389726,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72373287,41904127,508532222,2024-02-01 18:05:26.532506501,2024-02-01 19:16:35.980796159,34,NOEL,S,2,Buy,691718934,BHP,AXW,CXA,10462,0.01,21.55863658272701,46227.92183059864,0.01,9828,661952,AUD,3,Limit,13,Fill Or Kill,0.8654075672952328,0.0034896456545568943,424891572651815589,27Y19YXOG7UE,4701,robtest,admin@IRETEST,57589.0486633662,HK,Principal,N,0.8070825735146039,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72371259,33876728,254010507,2024-02-01 14:34:59.297059411,2024-02-01 19:38:16.752150430,103,ROBBO,B,3,Buy,1002322010,JBH,ASX,CXA,12173,0.01,29.16752870262573,834522.4032261511,0.01,12585,15356,AUD,3,Market On Close,7,Good Till Time,0.867095294265621,0.42455491011059565,6660034288404499158,6C824B04:0001A319,3553,robbotest,admin@ROBBOTEST,43735.84062954063,HK,Principal,N,0.7464513259016868,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72372203,5574804,163152642,2024-02-01 16:22:42.480096019,2024-02-01 15:52:02.899779955,44,ZM,S,1,Buy,695301734,CBA,ASX,CXA,5953,0.01,45.27957874733205,110209.62908397078,0.01,12013,421113,AUD,2,Limit,6,Good Till Cancel,0.7869275678619186,0.030931189296727224,2834691337497800373,17Y19YXOGMGI,5040,robbotest,admin@IRETEST,63161.33184301581,HK,Agency,N,0.0771991413550539,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72372927,4570905,681202636,2024-02-01 18:15:34.601320264,2024-02-01 18:26:50.272454490,8,ZM,S,4,Short Sell,1171034278,IRE,AXW,CXA,14350,0.01,85.69486515278822,1179306.038742748,0.01,8665,356534,AUD,4,Market On Close,20,Fill And Kill,0.7401376306041542,0.618344078758964,6453020705418061350,27Y19YXOGV56,4388,robbotest,admin@ROBBOTEST,109643.34822405664,TESTINGACC,Principal,N,0.4894807014004371,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72370180,69235318,325160124,2024-02-01 12:08:41.529505901,2024-02-01 19:30:58.668533706,198,UNKNOWN,B,4,Buy,692657536,CBA,ASX,CXA,15999,0.01,24.181496206205086,1148316.3924122448,0.01,9706,862086,AUD,3,Limit,36,End of Day,0.7067209547103976,0.3188017982871545,2248609099366339410,27Y19YXOG7UF,4749,robtest,admin@IRETEST,38960.52621209119,34976,Principal,N,0.1392149619482832,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72370481,19501763,282697020,2024-02-01 18:12:38.065213042,2024-02-01 13:29:50.378875775,164,NOEL,S,4,Buy,968482090,PEN,ASX,CXA,2980,0.01,50.613212721122196,944718.131105989,0.01,862,179322,AUD,4,Limit,25,End of Day,0.05349686472965576,0.8736188392548839,7033880115570959966,27Y19YXOG7UC,3465,robbotest,admin@IRETEST,39895.9461989121,39,Agency,N,0.1376608321525412,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72375256,8702943,146057156,2024-02-01 14:00:49.516703340,2024-02-01 20:27:15.282256451,140,UNKNOWN,B,4,Short Sell,424971177,PEN,ASX,CXA,630,0.01,110.36741012072122,2247.3758142603465,0.01,13601,1100637,AUD,4,Market On Close,10,End of Day,0.5423853480680989,0.9537997803573173,3580773383990577741,17Y19YXOGMGT,11,robbotest,admin@ROBBOTEST,21886.28235956352,NOEL,Principal,N,0.46017561446526356,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72372898,14817606,269184250,2024-02-01 16:44:21.981996399,2024-02-01 17:40:53.715543108,85,ZM,S,4,Long Sell,1166800503,BHP,AXW,CXA,614,0.01,92.65001387314683,141272.14755122305,0.01,15497,980946,AUD,2,Limit,17,Good Till Time,0.036110706437813334,0.5970580494096136,3459159070690400917,17Y19YXOGMFW,4510,robtest,admin@ROBBOTEST,91191.99682885663,ROBTESTING,Agency,N,0.10281158770408472,"IOCA(Principal), IADW(N)"
BURGERKING,72373790,27583092,152352374,2024-02-01 13:39:39.437487497,2024-02-01 20:14:53.909981996,92,ROBBO,B,1,Buy,1173804383,BHP,AXW,ASX,6254,0.01,87.24457385206507,526032.9164050372,0.01,4413,815027,AUD,4,Market On Close,15,Good Till Time,0.6191368888749179,0.9168071442599401,3949907363121373207,27Y19YXOG7UD,2427,robtest,admin@ROBBOTEST,21772.800853654422,ROBTESTING,Agency,N,0.07993098768007145,"IOCA(Principal), IADW(N)"
BURGERKING,72373923,24857052,604362720,2024-02-01 12:05:30.282056411,2024-02-01 16:28:46.797359471,121,UNKNOWN,B,1,Buy,155364925,PEN,ASX,CXA,2653,0.01,29.86789384841111,345474.5682086656,0.01,2138,1310294,AUD,3,Market On Close,27,Good Till Time,0.06169832049606394,0.7912434077215647,5406283666174281239,27Y19YXOGV80,1418,robbotest,admin@ROBBOTEST,64239.16228783253,34976,Principal,N,0.8133531773177293,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72371184,7954764,491290709,2024-02-01 12:08:07.203040608,2024-02-01 11:55:35.730346069,84,NOEL,B,4,Buy,134081059,PEN,AXW,ASX,2333,0.01,11.418606837648376,165395.01812164226,0.01,1583,1288874,AUD,4,Limit,29,Fill And Kill,0.8041470279176969,0.6277532644048812,3852364834234674602,6C824B04:0001A2B9,1581,robtest,admin@ROBBOTEST,108030.0724299301,HK,Agency,N,0.6590199655510429,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72370785,68288647,528253018,2024-02-01 14:19:42.290058011,2024-02-01 17:47:11.141428285,52,ZM,S,3,Buy,795510897,CBA,AXW,CXA,776,0.01,42.14431036067432,15944.637469700745,0.01,4103,441006,AUD,2,Market On Close,58,Fill And Kill,0.7729832681516094,0.8846994308828625,6496439420058399619,17Y19YXOID1C,2361,robtest,admin@IRETEST,99554.2390705699,ROBTESTING,Agency,N,0.9561951320162306,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72370627,56571553,505603159,2024-02-01 13:56:54.135227045,2024-02-01 13:52:45.287457491,5,UNKNOWN,S,1,Short Sell,125647245,NXT,AXW,CXA,1377,0.01,63.17064828424825,587865.0940366674,0.01,8230,98396,AUD,2,Market On Close,13,Fill And Kill,0.8961994039064606,0.6189009809907581,448564349528022058,17Y19YXOGMGT,337,robbotest,admin@ROBBOTEST,65946.22371520576,34976,Agency,N,0.8964540619710679,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72375900,28625831,86684764,2024-02-01 18:04:57.109821964,2024-02-01 20:49:56.711342268,120,UNKNOWN,B,4,Long Sell,1069770744,JBH,AXW,ASX,1084,0.01,0.6379404372693703,55761.17605847853,0.01,13937,67459,AUD,2,Limit,43,End of Day,0.45365698133589216,0.19188640665655665,620671760399341132,27Y19YXOGV80,2977,robtest,admin@IRETEST,120109.09750948084,TESTINGACC,Agency,N,0.27568910212778985,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72371124,56164982,673166353,2024-02-01 16:58:45.047409481,2024-02-01 12:49:57.768353670,197,ROBBO,S,3,Long Sell,220965084,NXT,ASX,CXA,11042,0.01,79.04196206550873,1256886.0365739383,0.01,2205,876080,AUD,3,Limit,60,Good Till Cancel,0.7236135908159194,0.18908556208473137,5402305051024274685,6C824B04:0001A2B9,4306,robtest,admin@IRETEST,21537.02640908955,ROBTESTING,Principal,N,0.8446023401080595,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72371570,44971844,410998184,2024-02-01 12:58:08.316863372,2024-02-01 12:22:13.050610122,109,ZM,B,4,Buy,1195956194,CBA,ASX,ASX,4389,0.01,12.30461921209002,956124.3800321808,0.01,8067,229484,AUD,2,Market On Close,11,Fill And Kill,0.1750163089089879,0.949462881052406,2373822963810146842,17Y19YXOGMGT,4442,robtest,admin@ROBBOTEST,19362.13343457561,ROBTESTING,Agency,N,0.6844925527808257,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72371741,56736627,290855849,2024-02-01 15:35:47.709941988,2024-02-01 12:40:11.410282056,22,NOEL,S,4,Long Sell,657185552,ACDC,ASX,CXA,2840,0.01,11.838004557045085,402722.80577855953,0.01,14280,304092,AUD,3,Market On Close,29,Good Till Time,0.8429308275367496,0.2575500879583471,3742102346403821194,6C824B04:0001A2B9,1007,robtest,admin@IRETEST,91803.09560445018,34976,Agency,N,0.30658927160281846,"IADW(N), IOCA(Agency), IAOR(HK)"
BURGERKING,72375927,38423767,341560669,2024-02-01 11:53:29.426285257,2024-02-01 18:08:11.474294858,20,UNKNOWN,S,3,Short Sell,304316369,SIG,ASX,CXA,4540,0.01,4.241977573903858,471541.89666654955,0.01,9408,1106091,AUD,3,Market On Close,31,End of Day,0.08312504119978825,0.841275238459087,6265870677289492240,27Y19YXOG7UE,3004,robbotest,admin@ROBBOTEST,45320.52421773192,TESTINGACC,Agency,N,0.06342513485089529,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72375362,66083028,203848534,2024-02-01 13:08:21.289457891,2024-02-01 16:53:49.761152230,13,ZM,S,4,Short Sell,736514060,BHP,ASX,CXA,7365,0.01,29.12511526065182,1247551.645584766,0.01,11177,785104,AUD,4,Market On Close,41,Fill Or Kill,0.9573941537693667,0.7522277128131988,7199044449614469277,27Y19YXOG7UA,3401,robbotest,admin@ROBBOTEST,34706.46089158334,HK,Principal,N,0.652115888505983,"IADW(N), IOCA(Agency), IAOR(HK)"
BURGERKING,72374622,70901032,328015965,2024-02-01 15:32:02.136027205,2024-02-01 17:21:20.999399879,106,ZM,B,2,Short Sell,450926812,IRE,ASX,CXA,5452,0.01,101.2740138453316,1266100.3970674432,0.01,13531,1296016,AUD,3,Limit,55,Good Till Cancel,0.497696313485645,0.22027126261645735,2351123954376243607,6C824B04:0001A2B9,3374,robtest,admin@IRETEST,102110.82633353639,ROBTESTING,Principal,N,0.6809180688404418,"IOCA(Principal), IADW(N)"
BURGERKING,72372487,52278951,127654392,2024-02-01 15:26:18.871374274,2024-02-01 20:38:35.996799359,99,ZM,S,4,Buy,38341578,CBA,AXW,CXA,11482,0.01,59.388703149745574,540213.5904919188,0.01,65,89807,AUD,4,Limit,33,End of Day,0.06052750146020924,0.03984472091230473,4060942172276543265,27Y19YXOG7UA,4797,robtest,admin@IRETEST,73684.01145299202,39,Agency,N,0.5383360741507527,"IOCA(Principal), IADW(N)"
BURGERKING,72372849,46428495,424197561,2024-02-01 18:21:22.769753950,2024-02-01 14:32:37.897979595,103,UNKNOWN,S,2,Buy,902702974,IRE,ASX,CXA,8596,0.01,72.89138756887107,475694.68041645986,0.01,311,782412,AUD,3,Market On Close,5,Fill Or Kill,0.7146232694551905,0.5341557199619484,2487395976401029126,27Y19YXOHP53,4156,robtest,admin@ROBBOTEST,66779.83941158929,ROBTESTING,Principal,N,0.03966234359817833,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72374014,16650460,707699265,2024-02-01 12:44:19.577915583,2024-02-01 12:52:59.741548309,82,ROBBO,B,1,Long Sell,848190791,JBH,ASX,CXA,15806,0.01,28.96844979235326,1277923.3555292522,0.01,9227,331470,AUD,4,Market On Close,47,End of Day,0.939342441794696,0.824999213614335,758502877759992596,17Y19YXOID1C,2199,robbotest,admin@IRETEST,91040.17819881886,TESTINGACC,Agency,N,0.4120873779685905,"IOAR(NOEL), IOCA(Agency), IAIN(12345)"
BURGERKING,72375489,38688717,313298682,2024-02-01 14:59:54.950190038,2024-02-01 17:38:59.139827965,128,ROBBO,B,1,Long Sell,944454315,CBA,AXW,CXA,4531,0.01,44.163783332310594,866600.3984594698,0.01,11477,699125,AUD,2,Limit,46,Fill Or Kill,0.8827675935793008,0.8954623847271901,4966135134861334477,6C824B04:0001A2B9,2070,robbotest,admin@IRETEST,75809.00020040627,39,Principal,N,0.6117310486036563,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72372186,29440564,90171572,2024-02-01 14:55:15.434686937,2024-02-01 18:35:56.192038407,164,ROBBO,S,3,Long Sell,53128992,IRE,ASX,CXA,6793,0.01,22.868846659916212,920434.8722259662,0.01,530,298995,AUD,2,Limit,41,Good Till Time,0.29616155527515575,0.12883147373896164,2394100923555878996,17Y19YXOGMGT,4107,robbotest,admin@IRETEST,113719.03351514712,HK,Principal,N,0.876085516924055,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72373425,47623590,284537692,2024-02-01 18:14:11.237047409,2024-02-01 15:51:35.940788157,3,UNKNOWN,B,1,Buy,655599352,ACDC,AXW,ASX,5405,0.01,101.4583827788676,972835.7593677541,0.01,14274,852771,AUD,4,Limit,53,Fill And Kill,0.888608073059744,0.3172456600746476,1205645198856193158,17Y19YXOGMGI,4920,robbotest,admin@ROBBOTEST,87980.39115833174,NOEL,Principal,N,0.4126780215067265,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72371795,30678192,713007934,2024-02-01 16:53:16.494098819,2024-02-01 18:09:05.392278455,131,NOEL,B,4,Short Sell,206255132,IRE,AXW,ASX,10118,0.01,42.26365982120672,438620.01593495306,0.01,10436,1216946,AUD,3,Limit,34,Fill And Kill,0.6390269890148179,0.34278730078381603,343136661828097081,17Y19YXOID3O,2655,robtest,admin@IRETEST,117596.45957883322,ROBTESTING,Principal,N,0.8118228515285083,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72372214,57046208,429786117,2024-02-01 14:37:50.929385877,2024-02-01 16:48:59.951990398,84,ZM,S,2,Buy,216865067,PEN,AXW,CXA,14119,0.01,99.12018733888375,464386.78010042245,0.01,4616,649605,AUD,4,Limit,51,Fill Or Kill,0.7107021272089388,0.6524371151243171,3959568312045274679,17Y19YXOGMGT,4166,robbotest,admin@IRETEST,43915.459456193064,NOEL,Principal,N,0.06013021149979547,"IOAR(NOEL), IOCA(Agency), IAIN(12345)"
BURGERKING,72373227,34875204,655617688,2024-02-01 16:17:43.349469893,2024-02-01 17:41:13.934786957,77,ZM,B,1,Buy,312263946,PEN,ASX,ASX,15395,0.01,40.056997114758815,1061892.4083505317,0.01,7276,956451,AUD,2,Market On Close,56,Good Till Cancel,0.9430790503563286,0.4419361802927535,5603784510699677286,27Y19YXOG7UB,224,robbotest,admin@IRETEST,13834.975193503273,HK,Agency,N,0.4706730116511564,"IADW(N), IOCA(Agency), IAOR(HK)"
BURGERKING,72373678,71332373,193151701,2024-02-01 17:16:48.782956591,2024-02-01 14:11:44.304860972,164,ROBBO,B,2,Short Sell,217171834,NXT,AXW,ASX,4418,0.01,48.108120805249996,134156.17542805307,0.01,12173,549492,AUD,3,Limit,2,Fill Or Kill,0.4454149566383667,0.7626664612271735,4565401683254991195,6C824B04:0001A2B9,3913,robtest,admin@ROBBOTEST,65439.79770960696,NOEL,Agency,N,0.4225285529819254,"IOCA(Principal), IADW(N)"
BURGERKING,72372888,41820863,329552875,2024-02-01 17:33:14.442888577,2024-02-01 13:54:39.863172634,97,NOEL,S,3,Short Sell,1008552515,JBH,AXW,ASX,3151,0.01,39.374976609789165,452449.3183442078,0.01,6023,826382,AUD,4,Market On Close,55,Good Till Cancel,0.453855816235171,0.37574897113069383,2376859629963089653,27Y19YXOG7UF,38,robbotest,admin@IRETEST,90303.93787804244,NOEL,Agency,N,0.9911603184330279,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
